pedido_id,data_pedido,cliente_id,produto_id,produto,categoria,marca,quantidade,preco_unitario,desconto,frete,valor_total,canal_venda,forma_pagamento,cidade,estado,status_pedido
987,2025-09-03,1126,105,Monitor 24 Full HD,Monitores,ViewTop,2,951.15,57.07,24.49,1869.72,Site,Cartão de Crédito,Rio de Janeiro,RJ,Cancelado
988,2025-04-06,1228,105,Monitor 24 Full HD,Monitores,ViewTop,2,938.97,0.0,45.07,1923.01,Site,Cartão de Crédito,Florianópolis,SC,Cancelado
989,2025-09-13,1197,101,Notebook Pro 14,Notebook,TechMax,1,3967.98,317.44,12.61,3663.15,Site,Cartão de Crédito,Recife,PE,Faturado
990,2025-11-11,1304,107,Headset Gamer H7,Áudio,SoundBit,1,283.09,0.0,16.84,299.93,App,Boleto,Salvador,BA,Cancelado
991,2025-05-07,1171,112,Webcam HD Pro,Acessórios,VisionCam,2,265.22,42.44,49.33,537.33,Site,Boleto,Recife,PE,Entregue
992,2025-08-01,1291,111,Tablet T10,Tablet,MobiOne,1,1483.95,0.0,12.61,1496.56,Site,Cartão de Crédito,Goiânia,GO,Entregue
993,2025-02-14,1159,112,Webcam HD Pro,Acessórios,VisionCam,1,255.31,20.42,37.51,272.4,App,Boleto,Recife,PE,Entregue
994,2025-10-03,1115,112,Webcam HD Pro,Acessórios,VisionCam,4,267.01,0.0,39.55,1107.59,Site,Boleto,Recife,PE,Entregue
995,2025-09-30,1359,105,Monitor 24 Full HD,Monitores,ViewTop,3,915.35,82.38,22.87,2686.54,App,Pix,Porto Alegre,RS,Entregue
996,2025-08-07,1034,106,Monitor 27 QHD,Monitores,ViewTop,4,1599.84,0.0,11.83,6411.19,Marketplace,Cartão de Crédito,Recife,PE,Faturado
997,2025-08-17,1145,106,Monitor 27 QHD,Monitores,ViewTop,4,1595.86,0.0,29.44,6412.88,Marketplace,Boleto,Recife,PE,Entregue
998,2025-07-08,1419,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1724.41,0.0,38.55,1762.96,App,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
999,2025-10-13,1273,106,Monitor 27 QHD,Monitores,ViewTop,1,1646.31,0.0,25.59,1671.9,Marketplace,Pix,Goiânia,GO,Entregue
1000,2025-08-09,1125,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1681.35,84.07,38.4,1635.68,App,Cartão de Crédito,Salvador,BA,Cancelado
1001,2025-05-29,1107,108,Caixa de Som Mini,Áudio,SoundBit,1,187.94,0.0,1.52,189.46,App,Boleto,Salvador,BA,Entregue
1002,2025-04-26,1356,107,Headset Gamer H7,Áudio,SoundBit,2,305.94,0.0,25.48,637.36,Site,Cartão de Crédito,Salvador,BA,Cancelado
1003,2025-06-29,1304,111,Tablet T10,Tablet,MobiOne,4,1422.64,170.72,25.01,5544.85,App,Pix,Campinas,SP,Faturado
1004,2025-11-04,1091,106,Monitor 27 QHD,Monitores,ViewTop,1,1817.13,145.37,27.5,1699.26,Marketplace,Pix,Goiânia,GO,Entregue
1005,2025-05-20,1395,102,Notebook Air 13,Notebook,TechMax,1,3716.86,0.0,16.77,3733.63,Marketplace,Pix,Florianópolis,SC,Cancelado
1006,2025-03-13,1419,108,Caixa de Som Mini,Áudio,SoundBit,1,197.2,0.0,38.59,235.79,Site,Boleto,São Paulo,SP,Entregue
1007,2025-07-09,1232,111,Tablet T10,Tablet,MobiOne,1,1466.3,0.0,39.99,1506.29,App,Pix,São Paulo,SP,Entregue
1008,2025-06-20,1106,107,Headset Gamer H7,Áudio,SoundBit,4,286.8,0.0,37.46,1184.66,App,Pix,Florianópolis,SC,Entregue
1009,2025-12-07,1368,105,Monitor 24 Full HD,Monitores,ViewTop,2,923.33,0.0,33.8,1880.46,Marketplace,Cartão de Crédito,Florianópolis,SC,Entregue
1010,2025-04-12,1437,110,Smartphone S12 Lite,Smartphone,MobiOne,3,1844.23,442.62,18.26,5108.33,Marketplace,Cartão de Crédito,São Paulo,SP,Entregue
1011,2025-12-10,1361,106,Monitor 27 QHD,Monitores,ViewTop,1,1776.54,0.0,20.89,1797.43,App,Pix,Goiânia,GO,Faturado
1012,2025-03-04,1222,102,Notebook Air 13,Notebook,TechMax,1,3624.81,0.0,16.58,3641.39,App,Boleto,Curitiba,PR,Entregue
1013,2025-05-27,1196,107,Headset Gamer H7,Áudio,SoundBit,3,281.68,0.0,30.51,875.55,Marketplace,Boleto,Porto Alegre,RS,Entregue
1014,2025-02-07,1097,104,Teclado Mecânico K80,Periféricos,ClickGo,4,342.98,109.75,14.75,1276.92,App,Pix,Rio de Janeiro,RJ,Entregue
1015,2025-09-26,1447,106,Monitor 27 QHD,Monitores,ViewTop,1,1576.64,0.0,16.95,1593.59,App,Cartão de Crédito,Salvador,BA,Entregue
1016,2025-04-15,1074,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,125.73,3.77,33.84,155.8,App,Pix,São Paulo,SP,Faturado
1017,2025-12-21,1071,111,Tablet T10,Tablet,MobiOne,1,1391.02,0.0,15.56,1406.58,App,Pix,Salvador,BA,Faturado
1018,2025-10-11,1093,108,Caixa de Som Mini,Áudio,SoundBit,3,171.61,41.19,3.94,477.58,Marketplace,Boleto,Florianópolis,SC,Cancelado
1019,2025-07-27,1182,107,Headset Gamer H7,Áudio,SoundBit,4,268.52,0.0,46.68,1120.76,Site,Cartão de Crédito,Goiânia,GO,Entregue
1020,2025-05-17,1256,107,Headset Gamer H7,Áudio,SoundBit,1,262.48,0.0,46.34,308.82,App,Cartão de Crédito,Florianópolis,SC,Cancelado
1021,2025-10-17,1280,112,Webcam HD Pro,Acessórios,VisionCam,2,270.37,43.26,22.39,519.87,App,Pix,Goiânia,GO,Entregue
1022,2025-04-28,1058,101,Notebook Pro 14,Notebook,TechMax,4,3992.75,0.0,12.31,15983.31,App,Pix,São Paulo,SP,Entregue
1023,2025-06-01,1440,112,Webcam HD Pro,Acessórios,VisionCam,1,275.68,0.0,8.84,284.52,Marketplace,Pix,Campinas,SP,Cancelado
1024,2025-10-10,1242,109,Smartphone S12,Smartphone,MobiOne,1,2493.29,124.66,5.73,2374.36,App,Boleto,Campinas,SP,Entregue
1025,2025-12-17,1028,111,Tablet T10,Tablet,MobiOne,2,1496.07,0.0,35.78,3027.92,Marketplace,Boleto,Campinas,SP,Cancelado
1026,2025-05-12,1241,101,Notebook Pro 14,Notebook,TechMax,4,3965.34,0.0,44.69,15906.05,App,Boleto,Recife,PE,Cancelado
1027,2025-03-07,1149,106,Monitor 27 QHD,Monitores,ViewTop,2,1743.69,0.0,21.96,3509.34,Site,Cartão de Crédito,Salvador,BA,Entregue
1028,2025-05-29,1134,112,Webcam HD Pro,Acessórios,VisionCam,2,245.62,39.3,46.92,498.86,Site,Boleto,Florianópolis,SC,Cancelado
1029,2025-10-21,1027,108,Caixa de Som Mini,Áudio,SoundBit,1,201.62,16.13,8.65,194.14,App,Pix,Florianópolis,SC,Cancelado
1030,2025-09-07,1249,112,Webcam HD Pro,Acessórios,VisionCam,1,256.63,12.83,24.59,268.39,Site,Cartão de Crédito,Florianópolis,SC,Entregue
1031,2025-03-11,1068,109,Smartphone S12,Smartphone,MobiOne,2,2449.81,0.0,8.2,4907.82,App,Pix,Campinas,SP,Entregue
1032,2025-12-30,1310,105,Monitor 24 Full HD,Monitores,ViewTop,1,948.44,0.0,2.26,950.7,Site,Boleto,Curitiba,PR,Faturado
1033,2025-08-15,1414,112,Webcam HD Pro,Acessórios,VisionCam,4,271.08,0.0,5.28,1089.6,Site,Pix,Rio de Janeiro,RJ,Entregue
1034,2025-07-11,1410,112,Webcam HD Pro,Acessórios,VisionCam,4,276.27,88.41,26.1,1042.77,App,Cartão de Crédito,Belo Horizonte,MG,Entregue
1035,2025-07-19,1421,106,Monitor 27 QHD,Monitores,ViewTop,1,1632.12,0.0,47.04,1679.16,Site,Pix,Campinas,SP,Cancelado
1036,2025-01-05,1372,107,Headset Gamer H7,Áudio,SoundBit,1,292.03,0.0,39.97,332.0,App,Cartão de Crédito,Salvador,BA,Entregue
1037,2025-03-14,1329,104,Teclado Mecânico K80,Periféricos,ClickGo,2,337.2,53.95,10.71,631.16,Marketplace,Cartão de Crédito,Florianópolis,SC,Faturado
1038,2025-12-26,1244,101,Notebook Pro 14,Notebook,TechMax,4,4147.84,0.0,29.68,16621.04,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
1039,2025-03-31,1350,112,Webcam HD Pro,Acessórios,VisionCam,1,260.94,7.83,11.13,264.24,App,Pix,Goiânia,GO,Entregue
1040,2025-08-08,1446,108,Caixa de Som Mini,Áudio,SoundBit,1,187.98,9.4,28.34,206.92,Marketplace,Cartão de Crédito,Curitiba,PR,Cancelado
1041,2025-02-21,1272,105,Monitor 24 Full HD,Monitores,ViewTop,3,976.77,0.0,2.51,2932.82,App,Cartão de Crédito,Recife,PE,Entregue
1042,2025-10-05,1313,102,Notebook Air 13,Notebook,TechMax,2,3681.12,0.0,34.53,7396.77,App,Pix,Goiânia,GO,Entregue
1043,2025-07-01,1131,106,Monitor 27 QHD,Monitores,ViewTop,2,1695.92,0.0,6.88,3398.72,App,Boleto,Curitiba,PR,Faturado
1044,2025-07-28,1395,107,Headset Gamer H7,Áudio,SoundBit,1,261.3,0.0,41.1,302.4,Site,Boleto,Recife,PE,Cancelado
1045,2025-03-31,1006,106,Monitor 27 QHD,Monitores,ViewTop,2,1609.71,0.0,16.38,3235.8,App,Cartão de Crédito,Rio de Janeiro,RJ,Cancelado
1046,2025-12-03,1269,102,Notebook Air 13,Notebook,TechMax,3,3675.62,551.34,4.23,10479.75,Site,Boleto,São Paulo,SP,Faturado
1047,2025-08-27,1129,108,Caixa de Som Mini,Áudio,SoundBit,1,196.62,0.0,11.04,207.66,Site,Cartão de Crédito,Porto Alegre,RS,Entregue
1048,2025-10-10,1305,101,Notebook Pro 14,Notebook,TechMax,1,4149.78,207.49,28.77,3971.06,App,Cartão de Crédito,Florianópolis,SC,Faturado
1049,2025-07-16,1439,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1726.05,0.0,0.84,1726.89,App,Cartão de Crédito,Campinas,SP,Faturado
1050,2025-08-05,1357,107,Headset Gamer H7,Áudio,SoundBit,1,292.56,23.4,3.82,272.98,Site,Pix,Florianópolis,SC,Faturado
1051,2025-07-17,1142,105,Monitor 24 Full HD,Monitores,ViewTop,1,1011.38,0.0,20.35,1031.73,Marketplace,Boleto,Recife,PE,Entregue
1052,2025-05-26,1400,111,Tablet T10,Tablet,MobiOne,2,1460.8,0.0,32.75,2954.35,Site,Pix,Porto Alegre,RS,Entregue
1053,2025-02-13,1031,101,Notebook Pro 14,Notebook,TechMax,3,4313.13,1035.15,3.42,11907.66,Marketplace,Pix,Salvador,BA,Entregue
1054,2025-08-27,1103,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,118.73,0.0,38.6,157.33,App,Pix,Recife,PE,Entregue
1055,2025-06-12,1277,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,116.48,0.0,11.55,128.03,Marketplace,Cartão de Crédito,Recife,PE,Entregue
1056,2025-12-26,1053,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1810.07,0.0,41.6,7281.88,Site,Cartão de Crédito,Campinas,SP,Entregue
1057,2025-12-21,1010,102,Notebook Air 13,Notebook,TechMax,2,3485.37,0.0,48.02,7018.76,Marketplace,Cartão de Crédito,Florianópolis,SC,Entregue
1058,2025-11-10,1137,111,Tablet T10,Tablet,MobiOne,1,1315.32,39.46,20.62,1296.48,Site,Boleto,São Paulo,SP,Entregue
1059,2025-07-06,1363,106,Monitor 27 QHD,Monitores,ViewTop,1,1504.69,120.38,9.07,1393.38,Marketplace,Pix,Salvador,BA,Cancelado
1060,2025-12-12,1116,107,Headset Gamer H7,Áudio,SoundBit,1,284.2,8.53,45.27,320.94,Site,Pix,Salvador,BA,Cancelado
1061,2025-02-14,1275,112,Webcam HD Pro,Acessórios,VisionCam,1,240.31,0.0,13.09,253.4,Marketplace,Pix,Recife,PE,Cancelado
1062,2025-12-30,1324,111,Tablet T10,Tablet,MobiOne,3,1473.32,0.0,44.22,4464.18,App,Cartão de Crédito,Curitiba,PR,Faturado
1063,2025-10-13,1431,106,Monitor 27 QHD,Monitores,ViewTop,2,1668.58,0.0,14.26,3351.42,Marketplace,Pix,Goiânia,GO,Faturado
1064,2025-07-16,1021,111,Tablet T10,Tablet,MobiOne,1,1500.22,0.0,15.71,1515.93,Marketplace,Boleto,Belo Horizonte,MG,Cancelado
1065,2025-06-22,1323,104,Teclado Mecânico K80,Periféricos,ClickGo,3,341.45,0.0,41.14,1065.49,App,Pix,Curitiba,PR,Faturado
1066,2025-05-02,1072,108,Caixa de Som Mini,Áudio,SoundBit,4,202.82,40.56,0.4,771.12,Site,Cartão de Crédito,Campinas,SP,Entregue
1067,2025-10-15,1200,101,Notebook Pro 14,Notebook,TechMax,1,4116.68,205.83,45.66,3956.51,Site,Boleto,Florianópolis,SC,Entregue
1068,2025-04-06,1428,111,Tablet T10,Tablet,MobiOne,4,1430.73,0.0,42.13,5765.05,Marketplace,Cartão de Crédito,Curitiba,PR,Cancelado
1069,2025-11-19,1404,101,Notebook Pro 14,Notebook,TechMax,1,4304.88,344.39,16.23,3976.72,App,Cartão de Crédito,Porto Alegre,RS,Entregue
1070,2025-04-06,1235,107,Headset Gamer H7,Áudio,SoundBit,1,276.07,0.0,0.32,276.39,App,Boleto,Campinas,SP,Cancelado
1071,2025-08-02,1019,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,119.43,0.0,10.52,129.95,App,Cartão de Crédito,Florianópolis,SC,Faturado
1072,2025-07-12,1024,108,Caixa de Som Mini,Áudio,SoundBit,4,193.99,62.08,21.98,735.86,Site,Boleto,São Paulo,SP,Cancelado
1073,2025-01-03,1324,111,Tablet T10,Tablet,MobiOne,1,1547.63,0.0,22.67,1570.3,Site,Pix,Rio de Janeiro,RJ,Entregue
1074,2025-03-28,1033,102,Notebook Air 13,Notebook,TechMax,1,3514.62,0.0,30.12,3544.74,Site,Cartão de Crédito,Recife,PE,Cancelado
1075,2025-10-06,1412,108,Caixa de Som Mini,Áudio,SoundBit,1,167.79,0.0,46.83,214.62,Site,Pix,Florianópolis,SC,Faturado
1076,2025-06-24,1351,106,Monitor 27 QHD,Monitores,ViewTop,2,1537.24,0.0,31.08,3105.56,App,Boleto,Salvador,BA,Faturado
1077,2025-08-25,1304,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,119.37,9.55,38.74,148.56,Site,Pix,Porto Alegre,RS,Faturado
1078,2025-11-10,1388,102,Notebook Air 13,Notebook,TechMax,2,3113.37,0.0,39.78,6266.52,Marketplace,Cartão de Crédito,Campinas,SP,Entregue
1079,2025-04-26,1125,112,Webcam HD Pro,Acessórios,VisionCam,1,274.08,0.0,33.02,307.1,App,Cartão de Crédito,Porto Alegre,RS,Entregue
1080,2025-01-11,1009,103,Mouse Sem Fio X1,Periféricos,ClickGo,3,116.6,0.0,3.83,353.63,Marketplace,Cartão de Crédito,Campinas,SP,Entregue
1081,2025-11-28,1362,101,Notebook Pro 14,Notebook,TechMax,1,3973.51,317.88,43.33,3698.96,App,Boleto,São Paulo,SP,Faturado
1082,2025-02-23,1106,105,Monitor 24 Full HD,Monitores,ViewTop,4,936.15,0.0,20.94,3765.54,Site,Boleto,Salvador,BA,Entregue
1083,2025-07-06,1123,105,Monitor 24 Full HD,Monitores,ViewTop,4,960.98,0.0,19.61,3863.53,Site,Boleto,Goiânia,GO,Entregue
1084,2025-12-30,1314,112,Webcam HD Pro,Acessórios,VisionCam,1,241.94,0.0,47.24,289.18,Site,Boleto,São Paulo,SP,Entregue
1085,2025-11-29,1286,105,Monitor 24 Full HD,Monitores,ViewTop,3,926.15,0.0,29.36,2807.81,Site,Cartão de Crédito,Porto Alegre,RS,Faturado
1086,2025-05-10,1186,102,Notebook Air 13,Notebook,TechMax,1,3453.82,103.61,48.59,3398.8,App,Boleto,Goiânia,GO,Cancelado
1087,2025-01-12,1028,104,Teclado Mecânico K80,Periféricos,ClickGo,1,351.01,28.08,9.7,332.63,Site,Cartão de Crédito,Recife,PE,Entregue
1088,2025-01-17,1082,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,115.71,23.14,41.53,481.23,App,Cartão de Crédito,Recife,PE,Entregue
1089,2025-11-21,1223,101,Notebook Pro 14,Notebook,TechMax,2,4053.0,243.18,40.78,7903.6,Marketplace,Pix,Porto Alegre,RS,Entregue
1090,2025-10-11,1380,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1694.46,0.0,4.76,1699.22,Site,Boleto,Recife,PE,Faturado
1091,2025-09-27,1264,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,120.85,6.04,4.17,118.98,Site,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
1092,2025-06-29,1102,104,Teclado Mecânico K80,Periféricos,ClickGo,2,341.18,0.0,33.07,715.43,App,Boleto,Recife,PE,Entregue
1093,2025-10-02,1117,106,Monitor 27 QHD,Monitores,ViewTop,1,1410.17,0.0,24.17,1434.34,Site,Cartão de Crédito,Belo Horizonte,MG,Entregue
1094,2025-03-05,1113,112,Webcam HD Pro,Acessórios,VisionCam,1,255.13,12.76,28.54,270.91,Site,Pix,Salvador,BA,Entregue
1095,2025-11-22,1075,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1837.21,91.86,7.45,1752.8,Site,Boleto,Recife,PE,Entregue
1096,2025-08-12,1070,108,Caixa de Som Mini,Áudio,SoundBit,3,187.52,16.88,20.35,566.03,Marketplace,Boleto,Rio de Janeiro,RJ,Entregue
1097,2025-10-02,1172,104,Teclado Mecânico K80,Periféricos,ClickGo,2,343.18,20.59,29.18,694.95,Site,Cartão de Crédito,Porto Alegre,RS,Entregue
1098,2025-11-14,1070,112,Webcam HD Pro,Acessórios,VisionCam,1,262.05,0.0,9.65,271.7,Site,Pix,Florianópolis,SC,Entregue
1099,2025-02-07,1113,108,Caixa de Som Mini,Áudio,SoundBit,1,177.99,0.0,11.48,189.47,Marketplace,Boleto,Salvador,BA,Entregue
1100,2025-12-01,1284,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,113.44,9.08,43.67,148.03,Site,Cartão de Crédito,Florianópolis,SC,Cancelado
1101,2025-01-05,1303,107,Headset Gamer H7,Áudio,SoundBit,4,287.23,34.47,5.27,1119.72,Marketplace,Pix,Goiânia,GO,Entregue
1102,2025-03-16,1127,105,Monitor 24 Full HD,Monitores,ViewTop,3,1027.68,92.49,32.75,3023.3,Marketplace,Pix,São Paulo,SP,Entregue
1103,2025-03-18,1003,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1915.43,95.77,49.39,1869.05,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Cancelado
1104,2025-04-05,1272,101,Notebook Pro 14,Notebook,TechMax,1,3960.25,0.0,22.18,3982.43,Marketplace,Pix,Recife,PE,Entregue
1105,2025-12-05,1124,112,Webcam HD Pro,Acessórios,VisionCam,4,267.87,0.0,25.3,1096.78,Site,Boleto,Campinas,SP,Entregue
1106,2025-07-06,1184,101,Notebook Pro 14,Notebook,TechMax,1,4434.24,221.71,38.32,4250.85,Marketplace,Cartão de Crédito,Salvador,BA,Entregue
1107,2025-12-18,1343,111,Tablet T10,Tablet,MobiOne,1,1338.71,40.16,33.2,1331.75,Marketplace,Cartão de Crédito,Campinas,SP,Entregue
1108,2025-04-17,1238,112,Webcam HD Pro,Acessórios,VisionCam,1,235.56,18.84,1.17,217.89,Site,Boleto,Recife,PE,Entregue
1109,2025-11-02,1361,107,Headset Gamer H7,Áudio,SoundBit,2,270.78,27.08,38.9,553.38,App,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
1110,2025-08-13,1272,111,Tablet T10,Tablet,MobiOne,3,1421.55,127.94,2.0,4138.71,Site,Pix,Campinas,SP,Entregue
1111,2025-07-18,1318,107,Headset Gamer H7,Áudio,SoundBit,1,260.33,7.81,38.97,291.49,Marketplace,Boleto,Curitiba,PR,Faturado
1112,2025-09-17,1057,101,Notebook Pro 14,Notebook,TechMax,2,4192.48,0.0,30.06,8415.02,Marketplace,Pix,Goiânia,GO,Faturado
1113,2025-07-01,1188,108,Caixa de Som Mini,Áudio,SoundBit,1,185.7,0.0,44.39,230.09,Site,Boleto,Florianópolis,SC,Entregue
1114,2025-11-12,1172,109,Smartphone S12,Smartphone,MobiOne,1,2507.37,0.0,38.21,2545.58,Site,Boleto,Campinas,SP,Entregue
1115,2025-12-27,1165,102,Notebook Air 13,Notebook,TechMax,1,3723.06,0.0,31.2,3754.26,Marketplace,Pix,Recife,PE,Entregue
1116,2025-09-03,1033,109,Smartphone S12,Smartphone,MobiOne,2,2393.35,382.94,10.91,4414.67,Marketplace,Pix,Salvador,BA,Faturado
1117,2025-10-10,1364,108,Caixa de Som Mini,Áudio,SoundBit,1,192.7,5.78,35.0,221.92,App,Boleto,Recife,PE,Entregue
1118,2025-06-09,1189,109,Smartphone S12,Smartphone,MobiOne,4,2281.46,0.0,49.75,9175.59,App,Boleto,Curitiba,PR,Cancelado
1119,2025-07-20,1042,102,Notebook Air 13,Notebook,TechMax,4,3740.28,0.0,23.22,14984.34,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Faturado
1120,2025-08-14,1142,105,Monitor 24 Full HD,Monitores,ViewTop,1,978.09,0.0,4.07,982.16,Site,Boleto,Campinas,SP,Entregue
1121,2025-05-04,1267,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,119.63,0.0,21.28,140.91,App,Cartão de Crédito,Recife,PE,Entregue
1122,2025-06-08,1178,105,Monitor 24 Full HD,Monitores,ViewTop,1,1040.21,31.21,8.71,1017.71,Marketplace,Pix,Salvador,BA,Entregue
1123,2025-12-06,1033,112,Webcam HD Pro,Acessórios,VisionCam,2,254.54,15.27,29.54,523.35,Site,Cartão de Crédito,São Paulo,SP,Entregue
1124,2025-04-20,1176,109,Smartphone S12,Smartphone,MobiOne,3,2550.92,382.64,1.23,7271.35,App,Boleto,Porto Alegre,RS,Cancelado
1125,2025-11-10,1156,106,Monitor 27 QHD,Monitores,ViewTop,4,1666.2,533.18,39.93,6171.55,App,Cartão de Crédito,Recife,PE,Entregue
1126,2025-02-05,1248,105,Monitor 24 Full HD,Monitores,ViewTop,2,940.91,56.45,7.52,1832.89,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
1127,2025-01-18,1234,101,Notebook Pro 14,Notebook,TechMax,2,3865.65,386.57,33.91,7378.64,Site,Boleto,Rio de Janeiro,RJ,Entregue
1128,2025-12-31,1090,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,125.25,20.04,14.76,245.22,App,Boleto,Goiânia,GO,Entregue
1129,2025-08-31,1060,111,Tablet T10,Tablet,MobiOne,1,1386.12,41.58,16.26,1360.8,Site,Pix,Rio de Janeiro,RJ,Entregue
1130,2025-07-25,1190,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1726.26,552.4,22.07,6374.71,Site,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
1131,2025-11-13,1076,109,Smartphone S12,Smartphone,MobiOne,2,2291.45,229.14,41.78,4395.54,Marketplace,Pix,São Paulo,SP,Entregue
1132,2025-02-13,1013,109,Smartphone S12,Smartphone,MobiOne,2,2540.73,406.52,6.72,4681.66,Marketplace,Pix,Rio de Janeiro,RJ,Faturado
1133,2025-04-19,1003,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,119.56,7.17,32.42,264.37,App,Boleto,Recife,PE,Entregue
1134,2025-04-14,1149,109,Smartphone S12,Smartphone,MobiOne,2,2495.59,0.0,20.06,5011.24,App,Boleto,Porto Alegre,RS,Entregue
1135,2025-10-14,1353,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,113.94,0.0,0.0,455.76,Site,Boleto,Florianópolis,SC,Entregue
1136,2025-03-24,1060,108,Caixa de Som Mini,Áudio,SoundBit,1,179.9,0.0,17.79,197.69,Marketplace,Cartão de Crédito,São Paulo,SP,Cancelado
1137,2025-11-21,1183,107,Headset Gamer H7,Áudio,SoundBit,1,298.65,23.89,33.25,308.01,Site,Pix,Florianópolis,SC,Entregue
1138,2025-03-13,1270,101,Notebook Pro 14,Notebook,TechMax,1,4247.58,127.43,11.26,4131.41,Site,Pix,Florianópolis,SC,Cancelado
1139,2025-02-23,1435,104,Teclado Mecânico K80,Periféricos,ClickGo,1,345.05,0.0,41.4,386.45,Marketplace,Boleto,São Paulo,SP,Cancelado
1140,2025-08-06,1252,111,Tablet T10,Tablet,MobiOne,3,1405.12,0.0,26.54,4241.9,Marketplace,Boleto,Campinas,SP,Entregue
1141,2025-12-03,1204,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1614.34,80.72,15.26,1548.88,Site,Boleto,Goiânia,GO,Entregue
1142,2025-11-22,1007,107,Headset Gamer H7,Áudio,SoundBit,3,274.48,0.0,33.56,857.0,Marketplace,Pix,Porto Alegre,RS,Entregue
1143,2025-06-12,1045,106,Monitor 27 QHD,Monitores,ViewTop,4,1786.8,0.0,31.56,7178.76,Site,Boleto,Curitiba,PR,Cancelado
1144,2025-07-23,1084,108,Caixa de Som Mini,Áudio,SoundBit,4,197.47,39.49,28.87,779.26,App,Pix,Salvador,BA,Entregue
1145,2025-10-02,1307,112,Webcam HD Pro,Acessórios,VisionCam,1,239.49,7.18,21.25,253.56,Site,Cartão de Crédito,Salvador,BA,Cancelado
1146,2025-06-20,1172,104,Teclado Mecânico K80,Periféricos,ClickGo,4,358.25,114.64,4.62,1322.98,Site,Boleto,Curitiba,PR,Cancelado
1147,2025-02-12,1328,107,Headset Gamer H7,Áudio,SoundBit,1,273.57,13.68,39.75,299.64,Marketplace,Pix,Campinas,SP,Entregue
1148,2025-07-19,1387,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,109.57,0.0,11.28,449.56,Site,Cartão de Crédito,Goiânia,GO,Cancelado
1149,2025-07-30,1252,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,135.33,8.12,38.5,301.04,Site,Pix,Salvador,BA,Cancelado
1150,2025-09-24,1379,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1732.52,0.0,29.22,6959.3,Marketplace,Cartão de Crédito,Curitiba,PR,Cancelado
1151,2025-10-02,1154,101,Notebook Pro 14,Notebook,TechMax,1,4431.81,354.54,26.11,4103.38,App,Boleto,São Paulo,SP,Entregue
1152,2025-08-18,1092,108,Caixa de Som Mini,Áudio,SoundBit,2,194.51,31.12,12.59,370.49,Marketplace,Boleto,Campinas,SP,Entregue
1153,2025-02-21,1392,111,Tablet T10,Tablet,MobiOne,1,1379.98,0.0,40.42,1420.4,Marketplace,Pix,Belo Horizonte,MG,Faturado
1154,2025-09-20,1247,102,Notebook Air 13,Notebook,TechMax,2,3676.83,588.29,44.59,6809.96,App,Pix,Florianópolis,SC,Cancelado
1155,2025-12-24,1263,105,Monitor 24 Full HD,Monitores,ViewTop,1,954.56,0.0,34.95,989.51,App,Boleto,Recife,PE,Entregue
1156,2025-02-20,1030,101,Notebook Pro 14,Notebook,TechMax,1,4654.44,372.36,16.83,4298.91,Site,Pix,Curitiba,PR,Cancelado
1157,2025-02-23,1028,108,Caixa de Som Mini,Áudio,SoundBit,2,186.45,0.0,41.58,414.48,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
1158,2025-09-17,1150,107,Headset Gamer H7,Áudio,SoundBit,1,277.82,0.0,48.23,326.05,App,Boleto,Porto Alegre,RS,Entregue
1159,2025-12-14,1392,102,Notebook Air 13,Notebook,TechMax,1,3856.66,308.53,15.33,3563.46,Site,Boleto,Goiânia,GO,Entregue
